method=level	tol=0.0001	timeLimit=3600
1	1.0941145420074463	-870.880368616793	0.004988193511962891	None	None	None	None	None	200	0.0069811344146728516	0.0049457550048828125	None	None	level	400	0
2	2.183201789855957	-870.880368616793	0.008016824722290039	None	None	None	None	None	200	0.007979631423950195	0.003991603851318359	None	None	level	400	0
3	3.4378533363342285	-859.0600210183767	0.01603531837463379	None	None	None	None	None	200	0.00701904296875	0.004983186721801758	None	None	level	600	0
4	4.834118127822876	-850.2813108503431	0.032025814056396484	None	None	None	None	None	200	0.05684924125671387	0.004987239837646484	None	None	level	800	0
5	6.21439528465271	-850.2663232729777	0.04993605613708496	None	None	None	None	None	200	0.008977651596069336	0.0059468746185302734	None	None	level	1000	0
6	7.755315065383911	-827.6324132387399	0.07789397239685059	None	None	None	None	None	200	0.010005712509155273	0.005951881408691406	None	None	level	1200	0
7	9.235364198684692	-826.7489651385018	0.11487102508544922	None	None	None	None	None	200	0.05887770652770996	0.0049893856048583984	None	None	level	1400	0
8	10.639612197875977	-826.2660214951775	0.15779542922973633	None	None	None	None	None	200	0.007981061935424805	0.005934715270996094	None	None	level	1597	0
9	12.057785749435425	-824.4309372454544	0.22059893608093262	None	None	None	None	None	200	0.009010553359985352	0.0049855709075927734	None	None	level	1786	0
10	13.506948947906494	-822.9122477628694	0.31238865852355957	None	None	None	None	None	200	0.007978200912475586	0.00498509407043457	None	None	level	1973	0
11	14.980973720550537	-822.9122021986358	0.377213716506958	None	None	None	None	None	200	0.01097249984741211	0.005944967269897461	None	None	level	2140	0
12	16.472989082336426	-821.945090793354	0.4939100742340088	None	None	None	None	None	200	0.008015632629394531	0.004985809326171875	None	None	level	2304	0
13	18.061779022216797	-821.5452605884651	0.6085977554321289	None	None	None	None	None	200	0.056880950927734375	0.00498509407043457	None	None	level	2468	0
14	19.61060619354248	-821.3662060077289	0.7332651615142822	None	None	None	None	None	200	0.007985353469848633	0.0049855709075927734	None	None	level	2634	0
15	21.131542682647705	-821.2714731418263	0.8469159603118896	None	None	None	None	None	200	0.0080108642578125	0.0049855709075927734	None	None	level	2708	0
16	22.479979991912842	-821.2471649401599	0.8768773078918457	None	None	None	None	None	200	0.05784273147583008	0.004983663558959961	None	None	level	2835	0
ObjVal: -549.2949854424223	ObjBnd: -697.3463857413708	BnCTime: 7193.768473148346	No. of MIP solns: 2228	BendersTime: 2752.403357744217	RecourseTime: 1584.704196214676	TotalTime: 7216.25040602684
