191		511		0.490462		0.487378
192		512		0.350593		0.243321
193		513		0.441196		0.294055
194		514		0.447218		0.429970
195		515		0.493738		0.200054
196		516		0.465265		0.200870
197		517		0.429690		0.299987
198		518		0.549168		0.340000
199		519		0.346661		0.340173
200		520		0.520838		0.448950
201		521		0.509849		0.410979
202		522		0.586834		0.365466
203		523		0.361469		0.214640
204		524		0.446968		0.369932
205		525		0.431590		0.383497
206		526		0.309258		0.282843
207		527		0.385350		0.359688
208		528		0.384288		0.290214
209		529		0.452402		0.414003
210		530		0.405250		0.216727
211		531		0.525202		0.384773
212		532		0.469285		0.281531
213		533		0.313204		0.279217
214		534		0.442241		0.349126
215		535		0.510451		0.232025
216		536		0.502005		0.290687
217		537		0.358187		0.246938
218		538		0.313311		0.239507
219		539		0.595360		0.341690
220		540		0.398407		0.372217
221		541		0.516279		0.469061
222		542		0.437325		0.206922
223		543		0.533119		0.423015
224		544		0.521636		0.243856
225		545		0.555418		0.313911
226		546		0.526649		0.468737
227		547		0.584096		0.206786
228		548		0.469264		0.391991
229		549		0.404304		0.361210
230		550		0.530174		0.418231
231		551		0.402989		0.297520
232		552		0.520001		0.333169
233		553		0.392273		0.246212
234		554		0.574128		0.435827
235		555		0.378423		0.335342
236		556		0.451669		0.434857
237		557		0.401845		0.233660
238		558		0.380132		0.372163
239		559		0.436929		0.374767
240		560		0.543412		0.378690
241		561		0.516689		0.333587
242		562		0.561661		0.540936
243		563		0.335861		0.257064
244		564		0.350890		0.232999
245		565		0.354112		0.206290
246		566		0.500391		0.214695
247		567		0.406628		0.330921
248		568		0.560649		0.501148
249		569		0.300173		0.291686
250		570		0.558808		0.267631
251		571		0.518845		0.309662
252		572		0.442914		0.441940
253		573		0.523380		0.462966
254		574		0.580247		0.372590
255		575		0.473564		0.434726
256		576		0.336363		0.323082
257		577		0.489021		0.398321
258		578		0.337381		0.229641
259		579		0.582728		0.252063
260		580		0.535739		0.261527
261		581		0.451781		0.200918
262		582		0.306552		0.203647
263		583		0.511120		0.315374
264		584		0.470614		0.245443
265		585		0.458819		0.308944
266		586		0.425509		0.231822
267		587		0.588726		0.221890
268		588		0.342371		0.236567
269		589		0.384786		0.328022
270		590		0.548761		0.300085
271		591		0.545910		0.394488
272		592		0.442808		0.220074
273		593		0.385283		0.227504
274		594		0.323846		0.206618
275		595		0.553580		0.552894
276		596		0.477462		0.242746
277		597		0.522600		0.282005
278		598		0.421458		0.354197
279		599		0.401633		0.278504
280		600		0.403917		0.385503
281		601		0.331303		0.246367
282		602		0.586916		0.314113
283		603		0.566209		0.465474
284		604		0.303404		0.273058
285		605		0.494345		0.213946
286		606		0.429288		0.323150
287		607		0.500623		0.216147
288		608		0.576975		0.469066
289		609		0.435164		0.424723
290		610		0.311209		0.217293
291		611		0.345405		0.253743
292		612		0.487148		0.235067
293		613		0.546506		0.395046
294		614		0.598079		0.356460
295		615		0.394345		0.245751
296		616		0.529354		0.257117
297		617		0.448140		0.291234
298		618		0.543892		0.240730
299		619		0.431548		0.294013
300		620		0.500862		0.410548
301		621		0.530163		0.231209
302		622		0.592420		0.416746
303		623		0.319892		0.278924
304		624		0.422578		0.275047
305		625		0.301991		0.259426
306		626		0.419905		0.311280
307		627		0.446266		0.445212
308		628		0.441332		0.240683
309		629		0.583498		0.505756
310		630		0.599136		0.322033
311		631		0.579470		0.546302
312		632		0.342575		0.311653
313		633		0.587833		0.288521
314		634		0.574122		0.502399
315		635		0.312659		0.247285
316		636		0.485013		0.265566
317		637		0.578580		0.384490
318		638		0.301559		0.220185
319		639		0.371384		0.226707
320		640		0.325041		0.275545
321		641		0.595831		0.476688
322		642		0.516626		0.243885
323		643		0.549717		0.349546
324		644		0.334952		0.317566
325		645		0.426976		0.416862
326		646		0.598922		0.424644
327		647		0.579259		0.457038
328		648		0.367502		0.242700
329		649		0.300008		0.280777
330		650		0.444421		0.366264
331		651		0.324857		0.299555
332		652		0.582784		0.211919
333		653		0.489457		0.205057
334		654		0.417146		0.369359
335		655		0.358144		0.346366
336		656		0.494681		0.439425
337		657		0.423408		0.350372
338		658		0.350360		0.286634
339		659		0.544645		0.501828
340		660		0.323272		0.212121
341		661		0.322563		0.312650
342		662		0.552747		0.510686
343		663		0.389864		0.230958
344		664		0.321545		0.264589
345		665		0.456672		0.230210
346		666		0.341985		0.219855
347		667		0.502247		0.371686
348		668		0.333746		0.311799
349		669		0.586545		0.427948
350		670		0.521875		0.431842
351		671		0.497762		0.240676
352		672		0.382716		0.350833
353		673		0.317431		0.257458
354		674		0.555854		0.394008
355		675		0.306177		0.254377
356		676		0.431415		0.396395
357		677		0.385442		0.201057
358		678		0.393448		0.241132
359		679		0.414004		0.285382
360		680		0.400282		0.300940
361		681		0.335903		0.320917
362		682		0.466495		0.262757
363		683		0.509999		0.496120
364		684		0.559307		0.391712
365		685		0.315416		0.234649
366		686		0.565064		0.417010
367		687		0.456956		0.261893
368		688		0.428993		0.378085
369		689		0.598760		0.562835
370		690		0.484611		0.317012
371		691		0.523579		0.494123
372		692		0.432354		0.242439
373		693		0.313079		0.311711
374		694		0.410234		0.296001
375		695		0.569226		0.519870
376		696		0.527605		0.331836
377		697		0.370880		0.268753
378		698		0.473443		0.384714
379		699		0.351641		0.261471
380		700		0.534084		0.321342
381		701		0.403362		0.255828
382		702		0.582295		0.318304
383		703		0.487071		0.314682
384		704		0.383483		0.310390
385		705		0.354580		0.330167
386		706		0.597224		0.253680
387		707		0.402947		0.280788
388		708		0.407156		0.339977
389		709		0.347117		0.248718
390		710		0.502519		0.336943
391		711		0.306807		0.300769
392		712		0.316259		0.311451
393		713		0.444900		0.201333
394		714		0.529479		0.415604
395		715		0.479790		0.442043
396		716		0.583240		0.293926
397		717		0.467963		0.245408
398		718		0.524931		0.341786
399		719		0.509376		0.411611
400		720		0.444411		0.371871
401		721		0.526857		0.320887
402		722		0.523702		0.357454
403		723		0.440772		0.272546
404		724		0.484172		0.292522
405		725		0.411858		0.366674
406		726		0.323202		0.278510
407		727		0.528206		0.410226
408		728		0.579109		0.529350
409		729		0.388420		0.236601
410		730		0.536207		0.529627
411		731		0.548022		0.208180
412		732		0.484471		0.211053
413		733		0.353351		0.323939
414		734		0.522356		0.388576
415		735		0.417905		0.295881
416		736		0.304493		0.259965
417		737		0.384478		0.237266
418		738		0.520786		0.242208
419		739		0.301048		0.242935
420		740		0.452317		0.231800
421		741		0.471621		0.459117
422		742		0.449413		0.233745
423		743		0.447702		0.437153
424		744		0.444065		0.430956
425		745		0.423966		0.360661
426		746		0.434395		0.256161
427		747		0.551921		0.307759
428		748		0.380756		0.274287
429		749		0.563240		0.367408
430		750		0.541947		0.353730
431		751		0.522956		0.352144
432		752		0.311040		0.296218
433		753		0.488695		0.287038
434		754		0.437098		0.229640
435		755		0.398023		0.387328
436		756		0.345320		0.313143
437		757		0.547152		0.413983
438		758		0.339814		0.317185
439		759		0.478886		0.378998
440		760		0.398894		0.327981
441		761		0.502695		0.394689
442		762		0.530966		0.507032
443		763		0.378867		0.378819
444		764		0.312455		0.268040
445		765		0.587176		0.306295
446		766		0.422608		0.304018
447		767		0.597044		0.298321
448		768		0.433057		0.246944
449		769		0.320357		0.249423
450		770		0.489016		0.229760
451		771		0.589736		0.384055
452		772		0.362699		0.235938
453		773		0.535038		0.380339
454		774		0.475642		0.338179
455		775		0.342749		0.268639
456		776		0.504571		0.349424
457		777		0.353239		0.269218
458		778		0.320542		0.243901
459		779		0.501629		0.212713
460		780		0.562103		0.249145
461		781		0.478424		0.236356
462		782		0.367606		0.300402
463		783		0.423143		0.275901
464		784		0.454538		0.397471
465		785		0.380899		0.265416
466		786		0.470335		0.368727
467		787		0.422295		0.396165
468		788		0.527340		0.457173
469		789		0.468393		0.206047
470		790		0.551009		0.363640
471		791		0.424174		0.365847
472		792		0.380921		0.362778
473		793		0.392664		0.258422
474		794		0.517020		0.284605
475		795		0.519894		0.267142
476		796		0.538364		0.376136
477		797		0.432129		0.327200
478		798		0.502421		0.446899
479		799		0.535790		0.261136
480		800		0.358488		0.243314
481		801		0.573045		0.288095
482		802		0.534231		0.351505
483		803		0.345864		0.201049
484		804		0.495654		0.448933
485		805		0.377608		0.244100
486		806		0.549567		0.468299
487		807		0.364529		0.200111
488		808		0.502185		0.453557
489		809		0.321126		0.297764
490		810		0.537197		0.221547
491		811		0.378379		0.337323
492		812		0.324960		0.295055
493		813		0.394523		0.370624
494		814		0.470528		0.367077
495		815		0.515744		0.396722
496		816		0.587605		0.245175
497		817		0.434748		0.398691
498		818		0.426500		0.363877
499		819		0.417137		0.391622
500		820		0.564787		0.270100
501		821		0.438986		0.312626
502		822		0.348240		0.277562
503		823		0.429297		0.365175
504		824		0.591768		0.509703
505		825		0.520493		0.510825
506		826		0.424815		0.415223
507		827		0.370212		0.235693
508		828		0.516275		0.404104
509		829		0.399478		0.216583
510		830		0.536659		0.423735
