191		511		0.442502		0.307227
192		512		0.598853		0.298122
193		513		0.494750		0.283840
194		514		0.500996		0.424723
195		515		0.347534		0.280139
196		516		0.395360		0.366612
197		517		0.591503		0.208056
198		518		0.311723		0.232179
199		519		0.591705		0.551144
200		520		0.500581		0.272070
201		521		0.471560		0.468355
202		522		0.454999		0.280467
203		523		0.411932		0.261617
204		524		0.451292		0.344528
205		525		0.302152		0.267426
206		526		0.497916		0.388627
207		527		0.400286		0.286816
208		528		0.369728		0.235974
209		529		0.563935		0.484647
210		530		0.470354		0.358381
211		531		0.307028		0.266412
212		532		0.388061		0.249853
213		533		0.307373		0.272278
214		534		0.474620		0.250086
215		535		0.509895		0.323223
216		536		0.439837		0.273646
217		537		0.306873		0.296112
218		538		0.358380		0.261202
219		539		0.417213		0.263704
220		540		0.409903		0.308400
221		541		0.323275		0.208286
222		542		0.348921		0.247096
223		543		0.516325		0.222771
224		544		0.589055		0.270879
225		545		0.568412		0.359600
226		546		0.338299		0.308312
227		547		0.596286		0.501853
228		548		0.487252		0.461937
229		549		0.369909		0.315195
230		550		0.538338		0.416247
231		551		0.477108		0.271928
232		552		0.341820		0.258512
233		553		0.377379		0.223025
234		554		0.403299		0.206874
235		555		0.567530		0.308873
236		556		0.371427		0.282680
237		557		0.448752		0.423716
238		558		0.556756		0.471512
239		559		0.468668		0.351377
240		560		0.552595		0.451471
241		561		0.395705		0.307413
242		562		0.379268		0.284023
243		563		0.358412		0.246576
244		564		0.427097		0.369655
245		565		0.578419		0.244702
246		566		0.514222		0.309130
247		567		0.338353		0.209288
248		568		0.528648		0.379873
249		569		0.412380		0.277715
250		570		0.351745		0.342812
251		571		0.353251		0.203754
252		572		0.441456		0.389357
253		573		0.598128		0.251187
254		574		0.582557		0.544001
255		575		0.355830		0.262010
256		576		0.573932		0.312360
257		577		0.549307		0.286509
258		578		0.510754		0.348369
259		579		0.479427		0.268541
260		580		0.314120		0.225945
261		581		0.435671		0.203946
262		582		0.484845		0.385232
263		583		0.426922		0.361198
264		584		0.363396		0.321780
265		585		0.480386		0.437000
266		586		0.430973		0.324991
267		587		0.552290		0.487312
268		588		0.404246		0.359858
269		589		0.561354		0.506139
270		590		0.319729		0.267684
271		591		0.325217		0.211764
272		592		0.519791		0.482863
273		593		0.435590		0.226790
274		594		0.592110		0.207438
275		595		0.570869		0.389667
276		596		0.463676		0.410569
277		597		0.426267		0.234488
278		598		0.527063		0.250811
279		599		0.446944		0.436307
280		600		0.497568		0.258549
281		601		0.579800		0.413900
282		602		0.577401		0.313779
283		603		0.416852		0.213205
284		604		0.464430		0.268036
285		605		0.333802		0.212439
286		606		0.532462		0.284506
287		607		0.374606		0.295189
288		608		0.472548		0.266356
289		609		0.559397		0.296149
290		610		0.304806		0.262966
291		611		0.460277		0.354261
292		612		0.339438		0.331992
293		613		0.384627		0.340344
294		614		0.484707		0.386234
295		615		0.567548		0.343306
296		616		0.547660		0.336790
297		617		0.530637		0.325023
298		618		0.452198		0.404380
299		619		0.500322		0.224749
300		620		0.326628		0.268139
301		621		0.574755		0.561120
302		622		0.527849		0.497506
303		623		0.364429		0.244588
304		624		0.419648		0.282309
305		625		0.330681		0.256549
306		626		0.480362		0.475520
307		627		0.495157		0.384960
308		628		0.301940		0.254353
