191		511		0.411068		0.350883
192		512		0.339125		0.228908
193		513		0.310710		0.294324
194		514		0.549408		0.403384
195		515		0.304012		0.285779
196		516		0.469873		0.352776
197		517		0.382213		0.364525
198		518		0.481121		0.436857
199		519		0.454034		0.409847
200		520		0.534793		0.504647
201		521		0.461347		0.433133
202		522		0.356921		0.349785
203		523		0.479982		0.369812
204		524		0.371109		0.325594
205		525		0.322195		0.301254
206		526		0.545220		0.247742
207		527		0.570619		0.351139
208		528		0.413418		0.248711
209		529		0.340770		0.311786
210		530		0.562937		0.250605
211		531		0.569122		0.412487
212		532		0.407685		0.348048
213		533		0.433827		0.228613
214		534		0.379288		0.373966
215		535		0.549618		0.448474
216		536		0.564490		0.201788
217		537		0.521951		0.326399
218		538		0.348741		0.340919
219		539		0.549610		0.466876
220		540		0.487404		0.225330
221		541		0.359592		0.322392
222		542		0.320884		0.314996
223		543		0.561713		0.522083
224		544		0.550445		0.264683
225		545		0.586000		0.547487
226		546		0.567112		0.318284
227		547		0.470507		0.351432
228		548		0.316365		0.210756
229		549		0.585881		0.202439
230		550		0.596871		0.311986
231		551		0.535587		0.344736
232		552		0.458511		0.443080
233		553		0.402556		0.392517
234		554		0.466502		0.325164
235		555		0.577373		0.461178
236		556		0.443057		0.270700
237		557		0.427258		0.409227
238		558		0.363939		0.202581
239		559		0.411178		0.372270
240		560		0.539079		0.464595
241		561		0.554520		0.512647
242		562		0.404096		0.246439
243		563		0.590824		0.528695
244		564		0.548918		0.539500
245		565		0.582879		0.247718
246		566		0.515454		0.263910
247		567		0.434121		0.417412
248		568		0.566193		0.310102
249		569		0.445303		0.217278
250		570		0.587278		0.566972
251		571		0.518255		0.286275
252		572		0.343801		0.282142
253		573		0.336567		0.223253
254		574		0.388540		0.278637
255		575		0.510665		0.324923
256		576		0.501973		0.318363
257		577		0.338907		0.295965
258		578		0.566359		0.247415
259		579		0.575036		0.300188
260		580		0.596483		0.520030
261		581		0.326992		0.256481
262		582		0.554521		0.281995
263		583		0.414797		0.341722
264		584		0.388286		0.207961
265		585		0.415913		0.303863
266		586		0.547452		0.379818
267		587		0.590781		0.550898
268		588		0.424045		0.399262
269		589		0.307619		0.291395
270		590		0.484963		0.402782
271		591		0.386611		0.371868
272		592		0.473458		0.288090
273		593		0.498761		0.463275
274		594		0.591943		0.473930
275		595		0.435971		0.231049
276		596		0.434675		0.306048
277		597		0.309207		0.229133
278		598		0.482339		0.255627
279		599		0.414025		0.234630
280		600		0.306313		0.231259
281		601		0.559036		0.497636
282		602		0.355193		0.308083
283		603		0.315975		0.309258
284		604		0.358502		0.259868
285		605		0.415824		0.347686
286		606		0.568332		0.423960
287		607		0.450061		0.389718
288		608		0.509787		0.283453
289		609		0.582064		0.531211
290		610		0.318433		0.203492
291		611		0.497251		0.431521
292		612		0.461246		0.339621
293		613		0.561908		0.549973
294		614		0.361065		0.254122
295		615		0.384655		0.254628
296		616		0.460884		0.362881
297		617		0.302519		0.291569
298		618		0.499702		0.288933
299		619		0.533932		0.361939
300		620		0.405556		0.380580
301		621		0.528029		0.494376
302		622		0.339154		0.291365
303		623		0.597465		0.377207
304		624		0.371123		0.342583
305		625		0.458284		0.277325
306		626		0.575139		0.348562
307		627		0.398875		0.301347
308		628		0.315313		0.200754
309		629		0.447589		0.298641
310		630		0.537336		0.519680
311		631		0.539722		0.266601
312		632		0.570070		0.414591
313		633		0.417381		0.217630
314		634		0.563830		0.454627
315		635		0.339516		0.263676
316		636		0.551005		0.409896
317		637		0.379762		0.204821
318		638		0.405476		0.320994
319		639		0.347103		0.241001
320		640		0.362075		0.292418
321		641		0.402305		0.268336
322		642		0.396718		0.319786
323		643		0.430356		0.299841
324		644		0.492416		0.436582
325		645		0.381201		0.377739
326		646		0.438339		0.335306
327		647		0.586522		0.453534
328		648		0.598594		0.262258
329		649		0.356477		0.228766
330		650		0.319936		0.280250
331		651		0.555118		0.378028
332		652		0.576664		0.455331
333		653		0.376418		0.309503
334		654		0.568177		0.232291
335		655		0.427925		0.329756
336		656		0.318229		0.227738
337		657		0.589176		0.347247
338		658		0.556852		0.216343
339		659		0.510319		0.508321
340		660		0.409437		0.404301
341		661		0.546957		0.332624
342		662		0.528173		0.294677
343		663		0.546454		0.389822
344		664		0.390112		0.225253
345		665		0.355618		0.318361
346		666		0.590302		0.556042
347		667		0.523009		0.243849
348		668		0.535729		0.343760
349		669		0.360707		0.293254
350		670		0.466157		0.217485
351		671		0.486441		0.309128
352		672		0.497256		0.444907
353		673		0.512871		0.411015
354		674		0.568408		0.550769
355		675		0.597315		0.596686
356		676		0.393712		0.331006
357		677		0.306548		0.211148
358		678		0.469478		0.403852
359		679		0.403779		0.300861
360		680		0.477565		0.241985
361		681		0.324354		0.292323
362		682		0.448590		0.314807
363		683		0.465041		0.435189
364		684		0.328236		0.209875
365		685		0.466121		0.330670
366		686		0.441948		0.316281
367		687		0.339340		0.226856
368		688		0.316946		0.208271
369		689		0.586216		0.507015
370		690		0.594377		0.282408
371		691		0.344723		0.255877
372		692		0.387177		0.215769
373		693		0.332044		0.280159
374		694		0.368772		0.228524
375		695		0.475462		0.206508
376		696		0.370859		0.238631
377		697		0.570883		0.464316
378		698		0.300977		0.231824
379		699		0.358090		0.258131
380		700		0.561627		0.375201
381		701		0.597587		0.313006
382		702		0.360950		0.300906
383		703		0.451306		0.297988
384		704		0.439929		0.338510
385		705		0.301423		0.284100
386		706		0.538630		0.463177
387		707		0.348520		0.335140
388		708		0.475547		0.335287
389		709		0.309624		0.210879
390		710		0.383628		0.355005
391		711		0.576164		0.341766
392		712		0.570106		0.373451
393		713		0.479274		0.432412
394		714		0.316293		0.230206
395		715		0.474494		0.232496
396		716		0.473382		0.439996
397		717		0.352424		0.325062
398		718		0.416427		0.252047
399		719		0.496937		0.496519
400		720		0.376908		0.270820
401		721		0.576791		0.477848
402		722		0.431544		0.260742
403		723		0.454375		0.355303
404		724		0.577510		0.273296
405		725		0.593395		0.209125
406		726		0.591676		0.201704
407		727		0.515253		0.498882
408		728		0.566127		0.273450
409		729		0.399358		0.289231
410		730		0.556643		0.210282
411		731		0.549752		0.322665
412		732		0.377577		0.313658
413		733		0.549927		0.244298
414		734		0.593870		0.385104
415		735		0.462776		0.382853
416		736		0.584890		0.259529
417		737		0.467213		0.245932
418		738		0.364998		0.263447
419		739		0.306074		0.274630
420		740		0.314439		0.307257
421		741		0.570731		0.516518
422		742		0.316671		0.206812
423		743		0.587985		0.451895
424		744		0.562065		0.341007
425		745		0.400687		0.203622
426		746		0.408910		0.296552
427		747		0.466318		0.249283
428		748		0.576809		0.434879
429		749		0.305521		0.305084
430		750		0.589211		0.411370
431		751		0.300486		0.275073
432		752		0.334759		0.258835
433		753		0.328026		0.202479
434		754		0.505800		0.311312
435		755		0.423100		0.220711
436		756		0.327060		0.316797
437		757		0.315253		0.312771
438		758		0.459322		0.397868
439		759		0.563924		0.509380
440		760		0.360962		0.240969
441		761		0.570811		0.537766
442		762		0.496165		0.203949
443		763		0.303650		0.215694
444		764		0.505929		0.281546
445		765		0.492036		0.207693
446		766		0.545284		0.519346
447		767		0.594858		0.381212
448		768		0.562038		0.329232
449		769		0.441514		0.412662
450		770		0.569703		0.557682
451		771		0.414553		0.391087
452		772		0.392809		0.207862
453		773		0.436846		0.365494
454		774		0.330467		0.268650
455		775		0.478748		0.443106
456		776		0.546167		0.363192
457		777		0.572057		0.227061
458		778		0.439660		0.326370
459		779		0.359687		0.314160
460		780		0.350029		0.231463
461		781		0.301596		0.277679
462		782		0.437475		0.252489
463		783		0.509298		0.486502
464		784		0.580256		0.341690
465		785		0.555981		0.445303
466		786		0.353652		0.318519
467		787		0.474838		0.373983
468		788		0.545177		0.299422
469		789		0.446428		0.441726
470		790		0.529354		0.470969
471		791		0.449481		0.253656
472		792		0.517583		0.330855
473		793		0.348351		0.316612
474		794		0.319042		0.203425
475		795		0.479341		0.407949
476		796		0.376137		0.237642
477		797		0.505369		0.212881
478		798		0.392567		0.293768
479		799		0.468766		0.311590
480		800		0.313993		0.294183
481		801		0.392795		0.285792
482		802		0.599259		0.380083
483		803		0.584843		0.545989
484		804		0.307172		0.271848
485		805		0.596646		0.290877
486		806		0.427729		0.273784
487		807		0.485065		0.261610
488		808		0.485612		0.423265
489		809		0.454414		0.297122
490		810		0.367047		0.256566
491		811		0.335612		0.307672
492		812		0.309537		0.288970
493		813		0.422474		0.239421
494		814		0.477859		0.317961
495		815		0.513248		0.378001
496		816		0.373656		0.358133
497		817		0.439489		0.275884
498		818		0.486665		0.226235
499		819		0.300759		0.200003
500		820		0.319381		0.259058
501		821		0.500922		0.397074
502		822		0.514733		0.512652
503		823		0.560741		0.298123
504		824		0.596989		0.421770
505		825		0.489051		0.348800
506		826		0.328454		0.324113
507		827		0.506830		0.312717
508		828		0.339595		0.206644
509		829		0.421757		0.348026
510		830		0.334492		0.315984
