511		862		1
513		862		1
524		862		1
527		862		1
528		862		1
532		862		1
534		862		1
536		862		1
540		862		1
554		862		1
558		862		1
563		862		1
576		862		1
592		862		1
596		862		1
606		862		1
608		862		1
610		862		1
614		862		1
617		862		1
622		862		1
627		862		1
632		862		1
636		862		1
640		862		1
643		862		1
645		862		1
790		862		1
791		862		1
792		862		1
793		862		1
795		862		1
827		862		1
525		861		1
527		861		1
531		861		1
532		861		1
538		861		1
539		861		1
540		861		1
541		861		1
544		861		1
554		861		1
560		861		1
561		861		1
563		861		1
577		861		1
591		861		1
595		861		1
600		861		1
608		861		1
610		861		1
618		861		1
621		861		1
635		861		1
641		861		1
773		861		1
776		861		1
807		861		1
830		861		1
513		860		1
517		860		1
518		860		1
519		860		1
531		860		1
534		860		1
537		860		1
541		860		1
542		860		1
544		860		1
546		860		1
548		860		1
549		860		1
552		860		1
553		860		1
558		860		1
559		860		1
561		860		1
567		860		1
573		860		1
574		860		1
579		860		1
588		860		1
590		860		1
592		860		1
594		860		1
600		860		1
603		860		1
605		860		1
608		860		1
609		860		1
610		860		1
612		860		1
620		860		1
628		860		1
631		860		1
639		860		1
762		860		1
787		860		1
813		860		1
511		859		1
512		859		1
514		859		1
515		859		1
516		859		1
517		859		1
519		859		1
521		859		1
522		859		1
523		859		1
524		859		1
526		859		1
527		859		1
530		859		1
531		859		1
533		859		1
535		859		1
540		859		1
543		859		1
544		859		1
545		859		1
547		859		1
548		859		1
550		859		1
553		859		1
557		859		1
558		859		1
564		859		1
565		859		1
574		859		1
577		859		1
580		859		1
587		859		1
590		859		1
592		859		1
594		859		1
599		859		1
607		859		1
609		859		1
610		859		1
611		859		1
612		859		1
616		859		1
619		859		1
622		859		1
623		859		1
626		859		1
630		859		1
637		859		1
638		859		1
639		859		1
644		859		1
654		859		1
766		859		1
807		859		1
512		858		1
511		857		1
538		857		1
540		857		1
544		857		1
551		857		1
559		857		1
560		857		1
564		857		1
567		857		1
576		857		1
582		857		1
583		857		1
584		857		1
590		857		1
601		857		1
609		857		1
625		857		1
626		857		1
634		857		1
766		857		1
804		857		1
808		857		1
821		857		1
825		857		1
544		856		1
560		856		1
615		856		1
766		856		1
809		856		1
812		856		1
817		856		1
511		855		1
519		855		1
560		855		1
586		855		1
589		855		1
624		855		1
642		855		1
811		855		1
819		855		1
511		854		1
512		854		1
518		854		1
532		854		1
533		854		1
540		854		1
544		854		1
545		854		1
546		854		1
548		854		1
551		854		1
553		854		1
555		854		1
556		854		1
557		854		1
559		854		1
560		854		1
561		854		1
562		854		1
563		854		1
564		854		1
565		854		1
566		854		1
567		854		1
568		854		1
570		854		1
571		854		1
572		854		1
573		854		1
575		854		1
576		854		1
577		854		1
578		854		1
581		854		1
582		854		1
583		854		1
584		854		1
585		854		1
589		854		1
593		854		1
597		854		1
598		854		1
599		854		1
604		854		1
609		854		1
612		854		1
613		854		1
627		854		1
629		854		1
632		854		1
633		854		1
640		854		1
643		854		1
646		854		1
771		854		1
779		854		1
780		854		1
784		854		1
785		854		1
789		854		1
790		854		1
795		854		1
797		854		1
800		854		1
801		854		1
802		854		1
803		854		1
804		854		1
811		854		1
770		853		1
520		852		1
569		852		1
602		852		1
645		852		1
770		852		1
805		852		1
811		852		1
529		851		1
599		851		1
576		256		1
560		240		1
548		228		1
544		224		1
36		183		1
38		175		1
37		172		1
31		165		1
25		162		1
32		160		1
4		158		1
29		157		1
10		156		1
5		154		1
22		151		1
13		150		1
8		143		1
6		142		1
24		141		1
11		139		1
23		137		1
14		136		1
3		135		1
2		133		1
7		132		1
33		130		1
20		127		1
17		124		1
15		123		1
21		122		1
34		120		1
35		117		1
27		113		1
18		112		1
28		108		1
16		107		1
12		101		1
9		100		1
19		95		1
26		93		1
30		92		1
1		91		1
517		310		0.611831
630		197		0.611831
595		313		0.894859
633		275		0.894859
